Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
2022269,2,ALDERMAN,STACKS,PA4037 .T36 1992,1992,Homeric soundings : the shaping of the Iliad /,"Taplin, Oliver.",X002186821,BOOK,6/30/96,2/14/17,CHECKEDOUT,1,5,2,33,1
143656,2,ALDERMAN,STACKS,PA4037 .T44 1982,1982,Iliaden und Ilias /,"Thiel, Helmut van.",X000629372,BOOK,6/28/96,1/5/05,STACKS,0,0,0,5,1
2230256,2,ALDERMAN,STACKS,PA4037 .T48 1993,1993,Die Orationes Homeri des Leonardo Bruni Aretino : kritische Edition der lateinischen und kastilianischen ‹bersetzung mit Prolegomena und Kommentar /,"Thiermann, Peter.",X002255291,BOOK,7/1/96,1/1/00,STACKS,0,0,0,0,1
45292,2,ALDERMAN,STACKS,PA4037 .T49 1984,1984,Homer's Iliad : its composition and the motif of supplication /,"Thornton, Agathe.",X001023332,BOOK,6/28/96,11/4/15,STACKS,1,0,2,23,1
997618,2,ALDERMAN,STACKS,PA4037 .T55,1885,"Greece in the times of Homer. An account of the life, customs, and habits of the Greeks during the Homeric period.","Timayenis, T. T. (Telemachus Thomas),",X000299459,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
997618,2,ALDERMAN,STACKS,PA4037 .T55,1885,"Greece in the times of Homer. An account of the life, customs, and habits of the Greeks during the Homeric period.","Timayenis, T. T. (Telemachus Thomas),",X001496464,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
453560,2,ALDERMAN,STACKS,PA4037 .T7 1968,1968,Von Homer zur Lyrik. Wandlungen des grieschischen Weltbildes im Spiegel der Sprache.,"Treu, Max,",X000074149,BOOK,6/29/96,10/21/09,STACKS,0,0,3,8,1
326488,2,ALDERMAN,STACKS,PA4037 .T78,1977,The Homeric epics /,"Trypanis, C. A. (Constantine Athanasius),",X000713497,BOOK,6/28/96,9/17/96,STACKS,0,0,2,5,1
4717130,2,ALDERMAN,STACKS,PA4037 .T7895 2008,2008,The Oral palimpsest : exploring intertextuality in the Homeric epics /,"Tsagalis, Christos.",X030254020,BOOK,5/6/08,3/25/16,STACKS,2,1,2,5,1
4049814,2,ALDERMAN,STACKS,PA4037 .T795 2004,2004,Epic grief : personal laments in Homer's Iliad /,"Tsagalis, Christos.",X004806838,BOOK,9/23/04,5/9/17,STACKS,1,4,1,7,1
